	precision	recall	f1	accuracy	support
POSITIVE	0.6632	0.6846	0.6737	0.508	376.0
NEUTRAL	0.6316	0.6316	0.6316	0.4615	26.0
NEGATIVE	0.5738	0.6335	0.6022	0.4308	325.0
Micro-AVG	0.6225	0.6609	0.6411	0.4718	727.0
Macro-AVG	0.6229	0.6499	0.6358		727
