	precision	recall	f1	accuracy	support
POSITIVE	0.819	0.7812	0.7997	0.6662	788.0
NEUTRAL	0.6481	0.5469	0.5932	0.4217	83.0
NEGATIVE	0.7226	0.7106	0.7166	0.5583	686.0
Micro-AVG	0.7698	0.7396	0.7544	0.6057	1557.0
Macro-AVG	0.7299	0.6796	0.7032		1557
