	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6875	0.75	0.7174	0.5593	59.0
DRINKS#PRICES	1.0	0.3333	0.5	0.3333	3.0
DRINKS#QUALITY	0.75	0.6667	0.7059	0.5455	11.0
DRINKS#STYLE_OPTIONS	0.0	0.0	0.0	0.0	7.0
FOOD#PRICES	1.0	0.0667	0.125	0.0667	15.0
FOOD#QUALITY	0.7178	0.9141	0.8041	0.6724	174.0
FOOD#STYLE_OPTIONS	0.45	0.375	0.4091	0.2571	35.0
LOCATION#GENERAL	1.0	0.2	0.3333	0.2	5.0
RESTAURANT#GENERAL	0.5385	0.8873	0.6702	0.504	125.0
RESTAURANT#MISCELLANEOUS	0.5	0.2353	0.32	0.1905	21.0
RESTAURANT#PRICES	0.4333	0.9286	0.5909	0.4194	31.0
SERVICE#GENERAL	0.7586	0.8354	0.7952	0.66	100.0
Micro-AVG	0.6474	0.7566	0.6978	0.5358	586.0
Macro-AVG	1.9589	1.5481	1.4928		586
