	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.3226	0.6522	0.4317	0.2752	109.0
DRINKS#PRICES	0.0	0.0	0.0	0.0	3.0
DRINKS#QUALITY	0.3333	0.4286	0.375	0.2308	13.0
DRINKS#STYLE_OPTIONS	0.0	0.0	0.0	0.0	7.0
FOOD#PRICES	0.4667	0.4667	0.4667	0.3043	23.0
FOOD#QUALITY	0.5267	0.8591	0.6531	0.4848	264.0
FOOD#STYLE_OPTIONS	0.2857	0.24	0.2609	0.15	40.0
LOCATION#GENERAL	1.0	0.2	0.3333	0.2	5.0
RESTAURANT#GENERAL	0.5714	0.6857	0.6234	0.4528	106.0
RESTAURANT#MISCELLANEOUS	0.3333	0.1111	0.1667	0.0909	22.0
RESTAURANT#PRICES	0.5625	0.6923	0.6207	0.45	20.0
SERVICE#GENERAL	0.8243	0.8592	0.8414	0.7262	84.0
Micro-AVG	0.5249	0.6876	0.5954	0.4239	696.0
Macro-AVG	0.4355	0.4329	0.3977		696
