	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7551	0.8605	0.8043	0.6727	55.0
DRINKS#PRICES	0.5	1.0	0.6667	0.5	6.0
DRINKS#QUALITY	0.8571	0.75	0.8	0.6667	9.0
DRINKS#STYLE_OPTIONS	0.8571	1.0	0.9231	0.8571	7.0
FOOD#PRICES	0.75	0.5625	0.6429	0.4737	19.0
FOOD#QUALITY	0.8904	0.8667	0.8784	0.7831	166.0
FOOD#STYLE_OPTIONS	0.5238	0.5	0.5116	0.3438	32.0
LOCATION#GENERAL	1.0	0.6	0.75	0.6	5.0
RESTAURANT#GENERAL	0.8871	0.7857	0.8333	0.7143	77.0
RESTAURANT#MISCELLANEOUS	0.5714	0.4706	0.5161	0.3478	23.0
RESTAURANT#PRICES	0.8125	0.9286	0.8667	0.7647	17.0
SERVICE#GENERAL	0.8904	0.8667	0.8784	0.7831	83.0
Micro-AVG	0.8317	0.8065	0.8189	0.6934	499.0
Macro-AVG	0.7746	0.7659	0.756		499
