	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7755	0.8636	0.8172	0.6909	55.0
DRINKS#PRICES	0.6667	0.6667	0.6667	0.5	4.0
DRINKS#QUALITY	1.0	0.4444	0.6154	0.4444	9.0
DRINKS#STYLE_OPTIONS	0.6667	0.6667	0.6667	0.5	8.0
FOOD#PRICES	0.8571	0.4	0.5455	0.375	16.0
FOOD#QUALITY	0.8919	0.7734	0.8285	0.7071	140.0
FOOD#STYLE_OPTIONS	0.4828	0.5833	0.5283	0.359	39.0
LOCATION#GENERAL	1.0	0.6	0.75	0.6	5.0
RESTAURANT#GENERAL	0.7313	0.6901	0.7101	0.5506	89.0
RESTAURANT#MISCELLANEOUS	0.2	0.1176	0.1481	0.08	25.0
RESTAURANT#PRICES	0.5333	0.5714	0.5517	0.381	21.0
SERVICE#GENERAL	0.92	0.8734	0.8961	0.8118	85.0
Micro-AVG	0.7863	0.7181	0.7506	0.6008	496.0
Macro-AVG	0.7271	0.6042	0.6437		496
