epoch	global_step	loss	test_loss	test_accuracy
1	1707	0.17672633048824588	0.1027170267318678	0.2252661445451494	0.9685904986258344	
2	3414	0.09092080339041386	0.07849325142377546	0.17785987795989966	0.9730074597565763	
3	5121	0.06822657942341986	0.06532743798371103	0.14611501390555964	0.9781115037298783	
4	6828	0.04773760367540602	0.06710771386481652	0.1602297510419573	0.9798782881821752	
5	8535	0.03443145527403518	0.06490030924588028	0.14614194865503716	0.9782096584216725	
6	10242	0.02305847439863554	0.07303126449483238	0.15112942953124714	0.9800745975657636	
7	11949	0.015193000860191824	0.087415346328982	0.1693163807014094	0.9802709069493521	
8	13656	0.011022332411247615	0.08343568898385992	0.23069961497697575	0.9810561444837064	
9	15363	0.008403356387265477	0.1121827294794427	0.2439375676015857	0.9812524538672949	
10	17070	0.0057908815740546965	0.13155960067133649	0.22407877220650857	0.979485669414998	
11	18777	0.0057671263591621	0.13130171071194352	0.27440793959649057	0.9790930506478209	
12	20484	0.00470160358757519	0.12668074652202596	0.2764323592373116	0.980565371024735	
13	22191	0.0031567006600767542	0.13548037573541072	0.273134061081256	0.9803690616411465	
14	23898	0.0030300731366696924	0.14411180984325647	0.27861054875599905	0.9806635257165293	
15	25605	0.0022475005335906646	0.13485329080294203	0.2835761568797065	0.9799764428739693	
16	27312	0.001662781523802282	0.11828960495718821	0.23579603611393662	0.9807616804083236	
17	29019	0.001670680288609883	0.14076710453352442	0.30515122937632133	0.9799764428739693	
18	30726	0.0009654584139517875	0.1335891324698024	0.3107105734958379	0.9807616804083236	
19	32433	0.0003165383526721754	0.16774487767238785	0.3101405120532217	0.9802709069493521	
20	34140	0.0010458262183910432	0.14653303174125792	0.2934989568015657	0.9811542991755006	
21	35847	0.00012619120008968535	0.1599671763257898	0.31762640461255465	0.9806635257165293	
22	37554	0.0005840015010002662	0.13907395700600186	0.2893376610529853	0.9807616804083236	
23	39261	0.00019938661665702687	0.17160313385371587	0.31842560371386947	0.9791912053396152	
24	40968	0.00014938382431937733	0.1645727524771318	0.3252623612689822	0.9798782881821752	
25	42675	0.00015252905946097942	0.1630262345601264	0.32946118660961254	0.9806635257165293	
26	44382	0.00023485633732323152	0.16115267188446952	0.3291803952101823	0.9808598351001178	
27	46089	5.335055273952431e-05	0.1626872598120068	0.3303094029988	0.9809579897919121	
