	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5556	0.5769	0.566	0.3947	38.0
DRINKS#PRICES	0.6667	1.0	0.8	0.6667	3.0
DRINKS#QUALITY	1.0	0.8	0.8889	0.8	5.0
DRINKS#STYLE_OPTIONS	0.6667	0.5	0.5714	0.4	5.0
FOOD#PRICES	0.5714	0.4	0.4706	0.3077	13.0
FOOD#QUALITY	0.869	0.869	0.869	0.7684	95.0
FOOD#STYLE_OPTIONS	0.4118	0.5385	0.4667	0.3043	23.0
LOCATION#GENERAL	0.3333	0.3333	0.3333	0.2	5.0
RESTAURANT#GENERAL	0.6829	0.6829	0.6829	0.5185	54.0
RESTAURANT#MISCELLANEOUS	0.4286	0.3	0.353	0.2143	14.0
RESTAURANT#PRICES	0.7	0.7778	0.7369	0.5833	12.0
SERVICE#GENERAL	0.766	0.8182	0.7912	0.6545	55.0
Micro-AVG	0.7194	0.7251	0.7222	0.5652	322.0
Macro-AVG	0.6377	0.6331	0.6275		322
