	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	1.0	0.8571	0.9231	0.8571	7.0
AMBIENCE:NEUTRAL	0	0	0	0	0
AMBIENCE:POSITIVE	0.9231	0.6	0.7273	0.5714	21.0
FOOD:NEGATIVE	1.0	0.7273	0.8421	0.7273	33.0
FOOD:NEUTRAL	1.0	0.5556	0.7143	0.5556	9.0
FOOD:POSITIVE	0.8857	0.6327	0.7381	0.5849	53.0
PRICE:NEGATIVE	0.875	0.7	0.7778	0.6364	11.0
PRICE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
PRICE:POSITIVE	1.0	1.0	1.0	1.0	2.0
GENERAL-IMPRESSION:NEGATIVE	0.875	0.7778	0.8235	0.7	20.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	1.0
GENERAL-IMPRESSION:POSITIVE	0.7391	0.7727	0.7556	0.6071	28.0
SERVICE:NEGATIVE	0.9583	0.8846	0.92	0.8519	27.0
SERVICE:NEUTRAL	0	0	0	0	0
SERVICE:POSITIVE	0.9643	0.8182	0.8852	0.7941	34.0
Micro-AVG	0.914	0.7359	0.8153	0.6883	247.0
Macro-AVG	0.8147	0.6884	0.7405		247
