	precision	recall	f1	accuracy	support
AMBIENCE	0.1515	0.4237	0.2232	0.1256	199.0
FOOD	0.4123	0.588	0.4847	0.3199	397.0
GENERAL-IMPRESSION	0.2889	0.5778	0.3852	0.2385	218.0
PRICE	0.1429	0.3103	0.1957	0.1084	83.0
SERVICE	0.2532	0.4545	0.3252	0.1942	309.0
Micro-AVG	0.2865	0.519	0.3692	0.2264	1206.0
Macro-AVG	0.2498	0.4709	0.3228		1206
