	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6275	0.6957	0.6598	0.4923	65.0
DRINKS#PRICES	0.3333	0.6667	0.4444	0.2857	7.0
DRINKS#QUALITY	0.8333	0.7143	0.7692	0.625	8.0
DRINKS#STYLE_OPTIONS	1.0	0.2857	0.4444	0.2857	7.0
FOOD#PRICES	0.7143	0.6667	0.6897	0.5263	19.0
FOOD#QUALITY	0.7605	0.8523	0.8038	0.672	189.0
FOOD#STYLE_OPTIONS	0.6667	0.24	0.3529	0.2143	28.0
LOCATION#GENERAL	0.375	0.6	0.4615	0.3	10.0
RESTAURANT#GENERAL	0.7123	0.7429	0.7273	0.5714	91.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	19.0
RESTAURANT#PRICES	0.6364	0.5385	0.5833	0.4118	17.0
SERVICE#GENERAL	0.8182	0.8873	0.8514	0.7412	85.0
Micro-AVG	0.7271	0.7203	0.7237	0.567	545.0
Macro-AVG	0.6231	0.5742	0.5656		545
