	precision	recall	f1	accuracy	support
POSITIVE	0.8974	0.8333	0.8642	0.7609	138.0
NEUTRAL	0.7	0.6364	0.6667	0.5	14.0
NEGATIVE	0.8721	0.7979	0.8333	0.7143	105.0
Micro-AVG	0.8779	0.8095	0.8423	0.7276	257.0
Macro-AVG	0.8232	0.7559	0.7881		257
