	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7895	0.6977	0.7408	0.5882	51.0
DRINKS#PRICES	1.0	0.6667	0.8	0.6667	3.0
DRINKS#QUALITY	0.8571	0.75	0.8	0.6667	9.0
DRINKS#STYLE_OPTIONS	0.6667	0.6667	0.6667	0.5	8.0
FOOD#PRICES	0.6667	0.375	0.48	0.3158	19.0
FOOD#QUALITY	0.8417	0.78	0.8097	0.6802	172.0
FOOD#STYLE_OPTIONS	0.4286	0.4091	0.4186	0.2647	34.0
LOCATION#GENERAL	0.6	0.6	0.6	0.4286	7.0
RESTAURANT#GENERAL	0.7013	0.7714	0.7347	0.5806	93.0
RESTAURANT#MISCELLANEOUS	0.3158	0.3529	0.3333	0.2	30.0
RESTAURANT#PRICES	0.65	0.9286	0.7647	0.619	21.0
SERVICE#GENERAL	0.8378	0.8267	0.8322	0.7126	87.0
Micro-AVG	0.7482	0.7273	0.7376	0.5843	534.0
Macro-AVG	0.6963	0.6521	0.6651		534
