	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6852	0.8409	0.7551	0.6066	61.0
DRINKS#PRICES	0.75	1.0	0.8571	0.75	4.0
DRINKS#QUALITY	0.6667	0.4444	0.5333	0.3636	11.0
DRINKS#STYLE_OPTIONS	0.5455	1.0	0.7059	0.5455	11.0
FOOD#PRICES	0.7647	0.8667	0.8125	0.6842	19.0
FOOD#QUALITY	0.8394	0.8984	0.8679	0.7667	150.0
FOOD#STYLE_OPTIONS	0.7037	0.7917	0.7451	0.5938	32.0
LOCATION#GENERAL	0.5714	0.8	0.6666	0.5	8.0
RESTAURANT#GENERAL	0.8594	0.7746	0.8148	0.6875	80.0
RESTAURANT#MISCELLANEOUS	0.4286	0.3529	0.3871	0.24	25.0
RESTAURANT#PRICES	0.7143	0.7143	0.7143	0.5556	18.0
SERVICE#GENERAL	0.8608	0.8608	0.8608	0.7556	90.0
Micro-AVG	0.7834	0.8193	0.8009	0.668	509.0
Macro-AVG	0.6991	0.7787	0.7267		509
