	precision	recall	f1	accuracy	support
POSITIVE	0.8571	0.7633	0.8075	0.6771	319.0
NEUTRAL	0.4444	0.4706	0.4571	0.2963	27.0
NEGATIVE	0.7981	0.6434	0.7124	0.5533	150.0
Micro-AVG	0.8209	0.7156	0.7646	0.619	496.0
Macro-AVG	0.6999	0.6258	0.659		496
