	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5172	0.5769	0.5455	0.375	40.0
DRINKS#PRICES	0.6667	1.0	0.8	0.6667	3.0
DRINKS#QUALITY	1.0	0.8	0.8889	0.8	5.0
DRINKS#STYLE_OPTIONS	0.5	0.5	0.5	0.3333	6.0
FOOD#PRICES	0.4286	0.3	0.3529	0.2143	14.0
FOOD#QUALITY	0.8706	0.881	0.8757	0.7789	95.0
FOOD#STYLE_OPTIONS	0.375	0.4615	0.4138	0.2609	23.0
LOCATION#GENERAL	0.6667	0.6667	0.6667	0.5	4.0
RESTAURANT#GENERAL	0.6944	0.6098	0.6494	0.4808	52.0
RESTAURANT#MISCELLANEOUS	0.3333	0.1	0.1538	0.0833	12.0
RESTAURANT#PRICES	0.6667	0.6667	0.6667	0.5	12.0
SERVICE#GENERAL	0.75	0.8182	0.7826	0.6429	56.0
Micro-AVG	0.7126	0.7012	0.7068	0.5466	322.0
Macro-AVG	0.6224	0.6151	0.608		322
