	precision	recall	f1	accuracy	support
POSITIVE	0.871	0.8542	0.8625	0.7583	757.0
NEUTRAL	0.8837	0.5938	0.7103	0.5507	69.0
NEGATIVE	0.8517	0.8312	0.8413	0.7261	617.0
Micro-AVG	0.8632	0.8314	0.847	0.7346	1443.0
Macro-AVG	0.8688	0.7597	0.8047		1443
