	precision	recall	f1	accuracy	support
AMBIENCE	0.8879	0.7923	0.8374	0.7203	143.0
FOOD	0.8571	0.7882	0.8212	0.6967	577.0
GENERAL-IMPRESSION	0.815	0.8771	0.8449	0.7314	283.0
PRICE	0.8205	0.8101	0.8153	0.6882	93.0
SERVICE	0.9132	0.8875	0.9002	0.8184	347.0
Micro-AVG	0.8632	0.8314	0.847	0.7346	1443.0
Macro-AVG	0.8587	0.831	0.8438		1443
