	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.7059	0.75	0.7273	0.5714	21.0
AMBIENCE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
AMBIENCE:POSITIVE	0.8	0.8571	0.8276	0.7059	51.0
FOOD:NEGATIVE	0.7222	0.8784	0.7927	0.6566	99.0
FOOD:NEUTRAL	0.9167	0.7333	0.8148	0.6875	16.0
FOOD:POSITIVE	0.7984	0.7795	0.7888	0.6513	152.0
PRICE:NEGATIVE	0.9048	0.8636	0.8837	0.7917	24.0
PRICE:NEUTRAL	0.5	0.5	0.5	0.3333	3.0
PRICE:POSITIVE	0.8333	1.0	0.9091	0.8333	6.0
GENERAL-IMPRESSION:NEGATIVE	0.825	0.8462	0.8354	0.7174	46.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	3.0
GENERAL-IMPRESSION:POSITIVE	0.8409	0.7708	0.8043	0.6727	55.0
SERVICE:NEGATIVE	0.7869	0.8421	0.8136	0.6857	70.0
SERVICE:NEUTRAL	0.5	1.0	0.6667	0.5	2.0
SERVICE:POSITIVE	0.8667	0.8784	0.8725	0.7738	84.0
Micro-AVG	0.8029	0.8289	0.8157	0.6888	633.0
Macro-AVG	0.8001	0.8466	0.8158		633
