	precision	recall	f1	accuracy	support
AMBIENCE	0.5	0.8519	0.6301	0.46	50.0
FOOD	0.6613	0.9011	0.7628	0.6165	133.0
GENERAL-IMPRESSION	0.4578	0.9268	0.6129	0.4419	86.0
PRICE	0.4091	0.6923	0.5143	0.3462	26.0
SERVICE	0.8	0.8814	0.8387	0.7222	72.0
Micro-AVG	0.6	0.8831	0.7145	0.5559	367.0
Macro-AVG	0.5656	0.8507	0.6718		367
