	precision	recall	f1	accuracy	support
AMBIENCE	0.5	0.8519	0.6301	0.46	50.0
FOOD	0.6935	0.9451	0.8	0.6667	129.0
GENERAL-IMPRESSION	0.4699	0.9512	0.629	0.4588	85.0
PRICE	0.4545	0.7692	0.5714	0.4	25.0
SERVICE	0.8	0.8814	0.8387	0.7222	72.0
Micro-AVG	0.6176	0.9091	0.7356	0.5817	361.0
Macro-AVG	1.7507	2.6393	2.0815		361
