	precision	recall	f1	accuracy	support
POSITIVE	0.7348	0.8061	0.7688	0.6244	679.0
NEUTRAL	0.7576	0.5208	0.6173	0.4464	56.0
NEGATIVE	0.7607	0.7294	0.7447	0.5933	418.0
Micro-AVG	0.7447	0.7626	0.7535	0.6045	1153.0
Macro-AVG	0.751	0.6854	0.7103		1153
