	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8235	0.6512	0.7273	0.5714	49.0
DRINKS#PRICES	1.0	0.6667	0.8	0.6667	3.0
DRINKS#QUALITY	0.8333	0.625	0.7143	0.5556	9.0
DRINKS#STYLE_OPTIONS	0.8333	0.8333	0.8333	0.7143	7.0
FOOD#PRICES	0.5714	0.25	0.3478	0.2105	19.0
FOOD#QUALITY	0.8705	0.8067	0.8374	0.7202	168.0
FOOD#STYLE_OPTIONS	0.4737	0.4091	0.439	0.2812	32.0
LOCATION#GENERAL	0.75	0.6	0.6667	0.5	6.0
RESTAURANT#GENERAL	0.7821	0.8714	0.8243	0.7011	87.0
RESTAURANT#MISCELLANEOUS	0.2273	0.2941	0.2564	0.1471	34.0
RESTAURANT#PRICES	0.6111	0.7857	0.6875	0.5238	21.0
SERVICE#GENERAL	0.9118	0.8267	0.8671	0.7654	81.0
Micro-AVG	0.7841	0.7366	0.7596	0.6124	516.0
Macro-AVG	0.724	0.635	0.6668		516
