	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.9118	0.7209	0.8052	0.6739	46.0
DRINKS#PRICES	1.0	0.6667	0.8	0.6667	3.0
DRINKS#QUALITY	0.8333	0.625	0.7143	0.5556	9.0
DRINKS#STYLE_OPTIONS	0.8333	0.8333	0.8333	0.7143	7.0
FOOD#PRICES	0.7143	0.3125	0.4348	0.2778	18.0
FOOD#QUALITY	0.9281	0.86	0.8927	0.8063	160.0
FOOD#STYLE_OPTIONS	0.6842	0.5909	0.6341	0.4643	28.0
LOCATION#GENERAL	0.75	0.6	0.6667	0.5	6.0
RESTAURANT#GENERAL	0.8077	0.9	0.8514	0.7412	85.0
RESTAURANT#MISCELLANEOUS	0.3182	0.4118	0.359	0.2188	32.0
RESTAURANT#PRICES	0.6111	0.7857	0.6875	0.5238	21.0
SERVICE#GENERAL	0.9118	0.8267	0.8671	0.7654	81.0
Micro-AVG	0.8337	0.7832	0.8077	0.6774	496.0
Macro-AVG	0.7753	0.6778	0.7122		496
