	precision	recall	f1	accuracy	support
POSITIVE	0.6077	0.5583	0.582	0.4104	385.0
NEUTRAL	0.0769	0.1176	0.093	0.0488	41.0
NEGATIVE	0.453	0.4109	0.4309	0.2746	193.0
Micro-AVG	0.5285	0.4965	0.512	0.3441	619.0
Macro-AVG	0.3792	0.3623	0.3686		619
