	precision	recall	f1	accuracy	support
AMBIENCE	0.5977	0.8814	0.7123	0.5532	94.0
FOOD	0.9387	0.7083	0.8074	0.677	226.0
GENERAL-IMPRESSION	0.75	0.9667	0.8447	0.7311	119.0
PRICE	1.0	0.8621	0.9259	0.8621	29.0
SERVICE	0.9008	0.8258	0.8617	0.7569	144.0
Micro-AVG	0.832	0.8099	0.8208	0.6961	612.0
Macro-AVG	0.8374	0.8489	0.8304		612
