	precision	recall	f1	accuracy	support
POSITIVE	0.4772	0.7263	0.576	0.4045	492.0
NEUTRAL	0.5714	0.2222	0.32	0.1905	21.0
NEGATIVE	0.2609	0.5482	0.3535	0.2147	503.0
Micro-AVG	0.3707	0.636	0.4684	0.3058	1017.0
Macro-AVG	0.4365	0.4989	0.4165		1017
