	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8085	0.8837	0.8444	0.7308	52.0
DRINKS#PRICES	0.75	1.0	0.8571	0.75	4.0
DRINKS#QUALITY	1.0	0.875	0.9333	0.875	8.0
DRINKS#STYLE_OPTIONS	0.8333	0.8333	0.8333	0.7143	7.0
FOOD#PRICES	0.9091	0.625	0.7407	0.5882	17.0
FOOD#QUALITY	0.8528	0.9267	0.8882	0.7989	174.0
FOOD#STYLE_OPTIONS	0.7222	0.5909	0.65	0.4815	27.0
LOCATION#GENERAL	1.0	0.4	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.8333	0.8571	0.845	0.7317	82.0
RESTAURANT#MISCELLANEOUS	0.6923	0.5294	0.6	0.4286	21.0
RESTAURANT#PRICES	0.7647	0.9286	0.8387	0.7222	18.0
SERVICE#GENERAL	0.8831	0.9067	0.8947	0.8095	84.0
Micro-AVG	0.8398	0.8555	0.8476	0.7355	499.0
Macro-AVG	0.8374	0.7797	0.7914		499
