	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6897	0.7692	0.7273	0.5714	35.0
DRINKS#PRICES	0.4	1.0	0.5714	0.4	5.0
DRINKS#QUALITY	1.0	0.6	0.75	0.6	5.0
DRINKS#STYLE_OPTIONS	1.0	0.75	0.8571	0.75	4.0
FOOD#PRICES	1.0	0.5	0.6667	0.5	10.0
FOOD#QUALITY	0.8941	0.9048	0.8994	0.8172	93.0
FOOD#STYLE_OPTIONS	0.5333	0.6154	0.5714	0.4	20.0
LOCATION#GENERAL	1.0	0.6667	0.8	0.6667	3.0
RESTAURANT#GENERAL	0.8158	0.7561	0.7848	0.6458	48.0
RESTAURANT#MISCELLANEOUS	0.7143	0.5	0.5882	0.4167	12.0
RESTAURANT#PRICES	0.7273	0.8889	0.8	0.6667	12.0
SERVICE#GENERAL	0.9512	0.8864	0.9177	0.8478	46.0
Micro-AVG	0.8279	0.8048	0.8162	0.6894	293.0
Macro-AVG	0.8105	0.7365	0.7445		293
