	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6458	0.7209	0.6813	0.5167	60.0
DRINKS#PRICES	0.75	1.0	0.8571	0.75	4.0
DRINKS#QUALITY	1.0	0.75	0.8571	0.75	8.0
DRINKS#STYLE_OPTIONS	0.8333	0.8333	0.8333	0.7143	7.0
FOOD#PRICES	0.7692	0.625	0.6896	0.5263	19.0
FOOD#QUALITY	0.8483	0.82	0.8339	0.7151	172.0
FOOD#STYLE_OPTIONS	0.4286	0.4091	0.4186	0.2647	34.0
LOCATION#GENERAL	1.0	0.4	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.7797	0.6571	0.7132	0.5542	83.0
RESTAURANT#MISCELLANEOUS	1.0	0.0588	0.1111	0.0588	17.0
RESTAURANT#PRICES	0.7692	0.7143	0.7407	0.5882	17.0
SERVICE#GENERAL	0.775	0.8267	0.8	0.6667	93.0
Micro-AVG	0.7739	0.7179	0.7448	0.5934	519.0
Macro-AVG	0.7999	0.6513	0.6756		519
