	precision	recall	f1	accuracy	support
POSITIVE	0.775	0.7668	0.7709	0.6272	346.0
NEUTRAL	0.625	0.2941	0.4	0.25	20.0
NEGATIVE	0.7863	0.7984	0.7923	0.6561	157.0
Micro-AVG	0.8377	0.8182	0.8278	0.7062	497.0
Macro-AVG	0.7288	0.6198	0.6544		497
