	precision	recall	f1	accuracy	support
POSITIVE	0.0145	0.009	0.0111	0.0056	359.0
NEUTRAL	0.0	0.0	0.0	0.0	14.0
NEGATIVE	0.0164	0.0135	0.0148	0.0075	134.0
Micro-AVG	0.0146	0.0099	0.0118	0.0059	507.0
Macro-AVG	0.0103	0.0075	0.0086		507
