	precision	recall	f1	accuracy	support
AMBIENCE	0.44	0.6875	0.5366	0.3667	120.0
FOOD	0.5181	0.6908	0.5921	0.4206	340.0
GENERAL-IMPRESSION	0.5728	0.6556	0.6114	0.4403	134.0
PRICE	0.4118	0.5185	0.459	0.2979	47.0
SERVICE	0.5	0.5746	0.5347	0.3649	211.0
Micro-AVG	0.5052	0.6456	0.5669	0.3955	852.0
Macro-AVG	0.4885	0.6254	0.5468		852
