	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5507	0.9268	0.6909	0.5278	72.0
DRINKS#PRICES	0.6	1.0	0.75	0.6	5.0
DRINKS#QUALITY	0.7	1.0	0.8235	0.7	10.0
DRINKS#STYLE_OPTIONS	0.8	1.0	0.8889	0.8	5.0
FOOD#PRICES	0.7143	0.5882	0.6452	0.4762	21.0
FOOD#QUALITY	0.7958	0.8561	0.8248	0.7019	161.0
FOOD#STYLE_OPTIONS	0.5714	0.5714	0.5714	0.4	30.0
LOCATION#GENERAL	0.25	0.5	0.3333	0.2	10.0
RESTAURANT#GENERAL	0.871	0.7714	0.8182	0.6923	78.0
RESTAURANT#MISCELLANEOUS	0.7143	0.3333	0.4545	0.2941	17.0
RESTAURANT#PRICES	0.8571	0.5	0.6316	0.4615	13.0
SERVICE#GENERAL	0.9559	0.8904	0.922	0.8553	76.0
Micro-AVG	0.7632	0.7995	0.7809	0.6406	498.0
Macro-AVG	0.6984	0.7448	0.6962		498
