	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	1.0	0.6875	0.8148	0.6875	16.0
AMBIENCE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
AMBIENCE:POSITIVE	1.0	0.5238	0.6875	0.5238	42.0
FOOD:NEGATIVE	0.8929	0.6757	0.7692	0.625	80.0
FOOD:NEUTRAL	1.0	0.3333	0.5	0.3333	15.0
FOOD:POSITIVE	0.9841	0.4882	0.6526	0.4844	128.0
PRICE:NEGATIVE	0.9167	0.5	0.6471	0.4783	23.0
PRICE:NEUTRAL	1.0	0.5	0.6667	0.5	2.0
PRICE:POSITIVE	0.75	0.6	0.6667	0.5	6.0
GENERAL-IMPRESSION:NEGATIVE	0.85	0.8718	0.8608	0.7556	45.0
GENERAL-IMPRESSION:NEUTRAL	1.0	0.3333	0.5	0.3333	3.0
GENERAL-IMPRESSION:POSITIVE	0.8913	0.8542	0.8723	0.7736	53.0
SERVICE:NEGATIVE	0.92	0.807	0.8598	0.7541	61.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	1.0	0.6216	0.7667	0.6216	74.0
Micro-AVG	0.933	0.635	0.7557	0.6073	550.0
Macro-AVG	0.8803	0.5864	0.6843		550
