	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6667	0.3846	0.4878	0.3226	31.0
DRINKS#PRICES	0.5	0.5	0.5	0.3333	3.0
DRINKS#QUALITY	0.6667	0.4	0.5	0.3333	6.0
DRINKS#STYLE_OPTIONS	1.0	0.5	0.6667	0.5	4.0
FOOD#PRICES	0.5	0.1	0.1667	0.0909	11.0
FOOD#QUALITY	0.7759	0.5357	0.6338	0.4639	97.0
FOOD#STYLE_OPTIONS	0.3333	0.0769	0.125	0.0667	15.0
LOCATION#GENERAL	0.3333	0.3333	0.3333	0.2	5.0
RESTAURANT#GENERAL	0.3864	0.4146	0.4	0.25	68.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	10.0
RESTAURANT#PRICES	0.2857	0.2222	0.25	0.1429	14.0
SERVICE#GENERAL	0.5897	0.5227	0.5542	0.3833	60.0
Micro-AVG	0.5899	0.4183	0.4895	0.3241	324.0
Macro-AVG	0.5031	0.3325	0.3848		324
