	precision	recall	f1	accuracy	support
POSITIVE	0.8812	0.8137	0.8461	0.7332	536.0
NEUTRAL	0.7333	0.3438	0.4681	0.3056	36.0
NEGATIVE	0.7364	0.7037	0.7197	0.5621	169.0
Micro-AVG	0.8458	0.7677	0.8048	0.6734	741.0
Macro-AVG	0.7836	0.6204	0.678		741
