	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	1.0	0.5333	0.6957	0.5333	15.0
AMBIENCE:NEUTRAL	0	0	0	0	0
AMBIENCE:POSITIVE	0.9655	0.8	0.875	0.7778	36.0
FOOD:NEGATIVE	0.902	0.807	0.8519	0.7419	62.0
FOOD:NEUTRAL	1.0	0.0833	0.1538	0.0833	12.0
FOOD:POSITIVE	0.9884	0.9659	0.977	0.9551	89.0
PRICE:NEGATIVE	0.8462	0.5789	0.6875	0.5238	21.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	2.0
PRICE:POSITIVE	0.0	0.0	0.0	0.0	5.0
GENERAL-IMPRESSION:NEGATIVE	0.9091	0.7692	0.8333	0.7143	42.0
GENERAL-IMPRESSION:NEUTRAL	0.0	0.0	0.0	0.0	3.0
GENERAL-IMPRESSION:POSITIVE	0.925	0.7708	0.8409	0.7255	51.0
SERVICE:NEGATIVE	0.9091	0.9259	0.9174	0.8475	59.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	0.9672	0.9365	0.9516	0.9077	65.0
Micro-AVG	0.9416	0.805	0.868	0.7667	463.0
Macro-AVG	0.6275	0.4781	0.5189		463
