	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8519	0.561	0.6765	0.5111	45.0
DRINKS#PRICES	0.6667	0.6667	0.6667	0.5	4.0
DRINKS#QUALITY	0.5556	0.625	0.5882	0.4167	12.0
DRINKS#STYLE_OPTIONS	1.0	0.25	0.4	0.25	4.0
FOOD#PRICES	0.7143	0.3846	0.5	0.3333	15.0
FOOD#QUALITY	0.8527	0.7432	0.7942	0.6587	167.0
FOOD#STYLE_OPTIONS	0.3902	0.6957	0.5	0.3333	48.0
LOCATION#GENERAL	0.1579	0.75	0.2609	0.15	20.0
RESTAURANT#GENERAL	0.6628	0.8143	0.7308	0.5758	99.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	21.0
RESTAURANT#PRICES	0.381	0.5714	0.4571	0.2963	27.0
SERVICE#GENERAL	0.7436	0.7632	0.7532	0.6042	96.0
Micro-AVG	0.6745	0.6874	0.6809	0.5161	558.0
Macro-AVG	0.5814	0.5688	0.5273		558
