	precision	recall	f1	accuracy	support
AMBIENCE	0.6216	0.807	0.7023	0.5412	85.0
FOOD	0.8895	0.8095	0.8476	0.7356	208.0
GENERAL-IMPRESSION	0.7091	0.8571	0.7761	0.6341	123.0
PRICE	0.8333	0.8621	0.8475	0.7353	34.0
SERVICE	0.9052	0.8537	0.8787	0.7836	134.0
Micro-AVG	0.8108	0.8323	0.8214	0.6969	584.0
Macro-AVG	0.7917	0.8379	0.8104		584
