	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.625	0.75	0.6818	0.5172	58.0
DRINKS#PRICES	1.0	0.6	0.75	0.6	5.0
DRINKS#QUALITY	0.5833	0.875	0.7	0.5385	13.0
DRINKS#STYLE_OPTIONS	0.0	0.0	0.0	0.0	5.0
FOOD#PRICES	0.6667	0.8571	0.75	0.6	20.0
FOOD#QUALITY	0.5769	0.8451	0.6857	0.5217	230.0
FOOD#STYLE_OPTIONS	0.4583	0.5	0.4783	0.3143	35.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	6.0
RESTAURANT#GENERAL	0.662	0.662	0.662	0.4947	95.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	20.0
RESTAURANT#PRICES	0.5455	0.4615	0.5	0.3333	18.0
SERVICE#GENERAL	0.8358	0.7467	0.7887	0.6512	86.0
Micro-AVG	0.6253	0.7019	0.6614	0.4941	591.0
Macro-AVG	0.4961	0.5248	0.4997		591
