	precision	recall	f1	accuracy	support
POSITIVE	0.6165	0.7697	0.6846	0.5205	244.0
NEUTRAL	0.3077	0.3636	0.3333	0.2	20.0
NEGATIVE	0.6712	0.6533	0.6622	0.4949	99.0
Micro-AVG	0.6164	0.7171	0.663	0.4959	363.0
Macro-AVG	0.5318	0.5955	0.56		363
