	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.925	0.8605	0.8916	0.8043	46.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	3.0
DRINKS#QUALITY	1.0	0.875	0.9333	0.875	8.0
DRINKS#STYLE_OPTIONS	0.7143	0.8333	0.7692	0.625	8.0
FOOD#PRICES	0.8462	0.6875	0.7586	0.6111	18.0
FOOD#QUALITY	0.942	0.8667	0.9028	0.8228	158.0
FOOD#STYLE_OPTIONS	0.8	0.5455	0.6487	0.48	25.0
LOCATION#GENERAL	1.0	0.6	0.75	0.6	5.0
RESTAURANT#GENERAL	0.8594	0.7857	0.8209	0.6962	79.0
RESTAURANT#MISCELLANEOUS	0.5625	0.5294	0.5454	0.375	24.0
RESTAURANT#PRICES	0.9167	0.7857	0.8462	0.7333	15.0
SERVICE#GENERAL	0.9437	0.8933	0.9178	0.8481	79.0
Micro-AVG	0.8997	0.8159	0.8558	0.7479	468.0
Macro-AVG	0.8758	0.7719	0.8154		468
