	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.65	0.8125	0.7222	0.5652	23.0
AMBIENCE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
AMBIENCE:POSITIVE	0.5312	0.8293	0.6476	0.4789	71.0
FOOD:NEGATIVE	0.84	0.8514	0.8457	0.7326	86.0
FOOD:NEUTRAL	0.8	0.8	0.8	0.6667	18.0
FOOD:POSITIVE	0.9219	0.9291	0.9255	0.8613	137.0
PRICE:NEGATIVE	0.8889	0.7273	0.8	0.6667	24.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	2.0
PRICE:POSITIVE	0.5556	1.0	0.7143	0.5556	9.0
GENERAL-IMPRESSION:NEGATIVE	0.8158	0.7949	0.8052	0.6739	46.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	3.0
GENERAL-IMPRESSION:POSITIVE	0.7	0.875	0.7778	0.6364	66.0
SERVICE:NEGATIVE	0.8333	0.8772	0.8547	0.7463	67.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	0.9306	0.9054	0.9178	0.8481	79.0
Micro-AVG	0.8078	0.8648	0.8353	0.7172	633.0
Macro-AVG	0.6312	0.6935	0.6541		633
