	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.9231	0.4615	0.6154	0.4444	27.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	1.0	0.6	0.75	0.6	5.0
DRINKS#STYLE_OPTIONS	1.0	0.75	0.8571	0.75	4.0
FOOD#PRICES	1.0	0.3	0.4615	0.3	10.0
FOOD#QUALITY	0.9091	0.4762	0.625	0.4545	88.0
FOOD#STYLE_OPTIONS	0.45	0.6923	0.5455	0.375	24.0
LOCATION#GENERAL	0.375	1.0	0.5455	0.375	8.0
RESTAURANT#GENERAL	0.7317	0.7317	0.7317	0.5769	52.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	10.0
RESTAURANT#PRICES	0.5833	0.7778	0.6667	0.5	14.0
SERVICE#GENERAL	0.9	0.8182	0.8571	0.75	48.0
Micro-AVG	0.7831	0.5896	0.6727	0.5068	292.0
Macro-AVG	0.7394	0.634	0.638		292
