	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.9643	0.6279	0.7606	0.6136	44.0
DRINKS#PRICES	0.5	0.6667	0.5714	0.4	5.0
DRINKS#QUALITY	0.8	0.5	0.6154	0.4444	9.0
DRINKS#STYLE_OPTIONS	1.0	0.6667	0.8	0.6667	6.0
FOOD#PRICES	0.7333	0.6875	0.7097	0.55	20.0
FOOD#QUALITY	0.9244	0.7333	0.8178	0.6918	159.0
FOOD#STYLE_OPTIONS	1.0	0.2273	0.3704	0.2273	22.0
LOCATION#GENERAL	1.0	0.4	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.8966	0.7429	0.8125	0.6842	76.0
RESTAURANT#MISCELLANEOUS	0.6364	0.4118	0.5	0.3333	21.0
RESTAURANT#PRICES	0.9167	0.7857	0.8462	0.7333	15.0
SERVICE#GENERAL	0.8906	0.76	0.8201	0.6951	82.0
Micro-AVG	0.893	0.6807	0.7725	0.6293	464.0
Macro-AVG	0.8552	0.6008	0.683		464
