	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6923	0.6923	0.6923	0.5294	34.0
DRINKS#PRICES	0.5	0.5	0.5	0.3333	3.0
DRINKS#QUALITY	1.0	0.2	0.3333	0.2	5.0
DRINKS#STYLE_OPTIONS	1.0	0.25	0.4	0.25	4.0
FOOD#PRICES	1.0	0.1	0.1818	0.1	10.0
FOOD#QUALITY	0.8793	0.6071	0.7183	0.5604	91.0
FOOD#STYLE_OPTIONS	0.3333	0.1538	0.2105	0.1176	17.0
LOCATION#GENERAL	0.4	0.6667	0.5	0.3333	6.0
RESTAURANT#GENERAL	0.6316	0.878	0.7347	0.5806	62.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	12.0
RESTAURANT#PRICES	0.4615	0.6667	0.5455	0.375	16.0
SERVICE#GENERAL	0.7857	0.75	0.7674	0.6226	53.0
Micro-AVG	0.7103	0.6056	0.6538	0.4856	313.0
Macro-AVG	0.6403	0.4554	0.4653		313
