	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.6667	0.8571	0.75	0.6	10.0
AMBIENCE:NEUTRAL	0	0	0	0	0
AMBIENCE:POSITIVE	0.8333	0.5	0.625	0.4545	22.0
FOOD:NEGATIVE	1.0	0.7273	0.8421	0.7273	33.0
FOOD:NEUTRAL	1.0	0.4444	0.6154	0.4444	9.0
FOOD:POSITIVE	1.0	0.5918	0.7436	0.5918	49.0
PRICE:NEGATIVE	1.0	0.4	0.5714	0.4	10.0
PRICE:NEUTRAL	0.5	1.0	0.6667	0.5	2.0
PRICE:POSITIVE	1.0	0.5	0.6667	0.5	2.0
GENERAL-IMPRESSION:NEGATIVE	1.0	0.4444	0.6154	0.4444	18.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	1.0
GENERAL-IMPRESSION:POSITIVE	1.0	0.5	0.6667	0.5	22.0
SERVICE:NEGATIVE	0.6667	0.7692	0.7143	0.5556	36.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	0.8438	0.8182	0.8308	0.7105	38.0
Micro-AVG	0.869	0.632	0.7318	0.5771	253.0
Macro-AVG	0.7674	0.5702	0.6205		253
