	precision	recall	f1	accuracy	support
POSITIVE	0.7321	0.6613	0.6949	0.5325	77.0
NEUTRAL	0.5	0.6	0.5455	0.375	8.0
NEGATIVE	0.6571	0.46	0.5412	0.371	62.0
Micro-AVG	0.6907	0.5726	0.6262	0.4558	147.0
Macro-AVG	0.6297	0.5738	0.5939		147
