	precision	recall	f1	accuracy	support
POSITIVE	0.8028	0.7703	0.7862	0.6477	352.0
NEUTRAL	0.7273	0.7273	0.7273	0.5714	28.0
NEGATIVE	0.8187	0.6731	0.7388	0.5858	239.0
Micro-AVG	0.805	0.73	0.7657	0.6204	619.0
Macro-AVG	0.7829	0.7236	0.7508		619
