	precision	recall	f1	accuracy	support
POSITIVE	0.3679	0.348	0.3576	0.2178	473.0
NEUTRAL	0.1053	0.3636	0.1633	0.0889	90.0
NEGATIVE	0.3722	0.476	0.4177	0.264	375.0
Micro-AVG	0.5772	0.6825	0.6254	0.455	789.0
Macro-AVG	0.2818	0.3959	0.3129		789
