	precision	recall	f1	accuracy	support
AMBIENCE	0.5062	0.6949	0.5857	0.4141	99.0
FOOD	0.743	0.6157	0.6734	0.5076	262.0
GENERAL-IMPRESSION	0.4031	0.8778	0.5524	0.3816	207.0
PRICE	0.413	0.6552	0.5067	0.3393	56.0
SERVICE	0.725	0.6591	0.6905	0.5273	165.0
Micro-AVG	0.5772	0.6825	0.6254	0.455	789.0
Macro-AVG	0.5581	0.7005	0.6017		789
