	precision	recall	f1	accuracy	support
AMBIENCE	0.2222	0.3051	0.2571	0.1475	122.0
FOOD	0.4749	0.3935	0.4304	0.2742	310.0
GENERAL-IMPRESSION	0.3112	0.6778	0.4266	0.2711	225.0
PRICE	0.0652	0.1034	0.08	0.0417	72.0
SERVICE	0.3583	0.3258	0.3413	0.2057	209.0
Micro-AVG	0.3376	0.3992	0.3659	0.2239	938.0
Macro-AVG	0.2864	0.3611	0.3071		938
