	precision	recall	f1	accuracy	support
POSITIVE	0.7975	0.682	0.7352	0.5813	332.0
NEUTRAL	0.2273	0.2941	0.2564	0.1471	34.0
NEGATIVE	0.7624	0.5969	0.6696	0.5033	153.0
Micro-AVG	0.7534	0.641	0.6927	0.5299	519.0
Macro-AVG	0.5957	0.5243	0.5537		519
