	precision	recall	f1	accuracy	support
POSITIVE	0.5046	0.6707	0.5759	0.4044	136.0
NEUTRAL	0.1212	0.4444	0.1905	0.1053	38.0
NEGATIVE	0.6667	0.6667	0.6667	0.5	52.0
Micro-AVG	0.4696	0.6538	0.5466	0.3761	226.0
Macro-AVG	0.4308	0.5939	0.4777		226
