	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7111	0.8	0.7529	0.6038	53.0
DRINKS#PRICES	0.8	0.8	0.8	0.6667	6.0
DRINKS#QUALITY	0.875	0.875	0.875	0.7778	9.0
DRINKS#STYLE_OPTIONS	0.5714	0.8	0.6667	0.5	8.0
FOOD#PRICES	0.8462	0.7857	0.8148	0.6875	16.0
FOOD#QUALITY	0.7787	0.669	0.7197	0.5621	169.0
FOOD#STYLE_OPTIONS	0.6	0.1364	0.2222	0.125	24.0
LOCATION#GENERAL	0.3333	0.2	0.25	0.1429	7.0
RESTAURANT#GENERAL	0.7067	0.7465	0.726	0.5699	93.0
RESTAURANT#MISCELLANEOUS	0.0833	0.0625	0.0714	0.037	27.0
RESTAURANT#PRICES	0.6471	0.8462	0.7333	0.5789	19.0
SERVICE#GENERAL	0.9434	0.6667	0.7812	0.641	78.0
Micro-AVG	0.7452	0.6538	0.6965	0.5344	509.0
Macro-AVG	0.658	0.6157	0.6178		509
