	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7895	0.5769	0.6667	0.5	30.0
DRINKS#PRICES	1.0	0.5	0.6667	0.5	2.0
DRINKS#QUALITY	0.8333	1.0	0.9091	0.8333	6.0
DRINKS#STYLE_OPTIONS	1.0	0.5	0.6667	0.5	4.0
FOOD#PRICES	0.75	0.3	0.4286	0.2727	11.0
FOOD#QUALITY	0.9221	0.8452	0.882	0.7889	90.0
FOOD#STYLE_OPTIONS	0.6667	0.4615	0.5455	0.375	16.0
LOCATION#GENERAL	0.5	0.3333	0.4	0.25	4.0
RESTAURANT#GENERAL	0.8421	0.7805	0.8101	0.6809	47.0
RESTAURANT#MISCELLANEOUS	0.75	0.3	0.4286	0.2727	11.0
RESTAURANT#PRICES	0.7778	0.7778	0.7778	0.6364	11.0
SERVICE#GENERAL	0.9444	0.7727	0.85	0.7391	46.0
Micro-AVG	0.8696	0.7171	0.786	0.6475	278.0
Macro-AVG	2.444	1.787	2.008		278
