	precision	recall	f1	accuracy	support
POSITIVE	0.4757	0.5333	0.5029	0.3359	262.0
NEUTRAL	0.25	0.1818	0.2105	0.1176	17.0
NEGATIVE	0.4783	0.44	0.4583	0.2973	111.0
Micro-AVG	0.6641	0.6932	0.6784	0.5133	339.0
Macro-AVG	0.4013	0.385	0.3906		339
