	precision	recall	f1	accuracy	support
POSITIVE	0.0265	0.0258	0.0261	0.0132	378.0
NEUTRAL	0.0	0.0	0.0	0.0	29.0
NEGATIVE	0.0	0.0	0.0	0.0	273.0
Micro-AVG	0.0155	0.0138	0.0146	0.0074	680.0
Macro-AVG	0.0088	0.0086	0.0087		680
