	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.25	0.5714	0.3478	0.2105	19.0
AMBIENCE:NEUTRAL	0.0	0.0	0.0	0.0	2.0
AMBIENCE:POSITIVE	0.5152	0.85	0.6415	0.4722	36.0
FOOD:NEGATIVE	0.5088	0.8788	0.6444	0.4754	61.0
FOOD:NEUTRAL	0.8	0.8889	0.8421	0.7273	11.0
FOOD:POSITIVE	0.5949	0.9592	0.7344	0.5802	81.0
PRICE:NEGATIVE	0.4211	0.8	0.5517	0.381	21.0
PRICE:NEUTRAL	0.25	1.0	0.4	0.25	4.0
PRICE:POSITIVE	0.2857	1.0	0.4444	0.2857	7.0
GENERAL-IMPRESSION:NEGATIVE	0.3077	0.6667	0.4211	0.2667	45.0
GENERAL-IMPRESSION:NEUTRAL	0.0	0.0	0.0	0.0	7.0
GENERAL-IMPRESSION:POSITIVE	0.2453	0.5909	0.3467	0.2097	62.0
SERVICE:NEGATIVE	0.4889	0.8462	0.6197	0.449	49.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	2.0
SERVICE:POSITIVE	0.5882	0.9091	0.7143	0.5556	54.0
Micro-AVG	0.4563	0.8355	0.5902	0.4187	461.0
Macro-AVG	0.3504	0.6641	0.4472		461
