	precision	recall	f1	accuracy	support
AMBIENCE	0.4382	0.6842	0.5342	0.3645	107.0
FOOD	0.4919	0.6455	0.5584	0.3873	315.0
GENERAL-IMPRESSION	0.5222	0.5165	0.5193	0.3507	134.0
PRICE	0.2973	0.3793	0.3333	0.2	55.0
SERVICE	0.4966	0.5854	0.5373	0.3673	196.0
Micro-AVG	0.4778	0.5951	0.5301	0.3606	807.0
Macro-AVG	0.4492	0.5622	0.4965		807
