	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5893	0.7674	0.6667	0.5	66.0
DRINKS#PRICES	1.0	0.3333	0.5	0.3333	3.0
DRINKS#QUALITY	0.6	0.375	0.4615	0.3	10.0
DRINKS#STYLE_OPTIONS	0.8333	0.8333	0.8333	0.7143	7.0
FOOD#PRICES	0.8182	0.5625	0.6667	0.5	18.0
FOOD#QUALITY	0.5154	0.78	0.6207	0.45	260.0
FOOD#STYLE_OPTIONS	0.6923	0.4091	0.5143	0.3462	26.0
LOCATION#GENERAL	1.0	0.4	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.6	0.8571	0.7059	0.5455	110.0
RESTAURANT#MISCELLANEOUS	0.22	0.6471	0.3284	0.1964	56.0
RESTAURANT#PRICES	0.7143	0.7143	0.7143	0.5556	18.0
SERVICE#GENERAL	0.5702	0.92	0.704	0.5433	127.0
Micro-AVG	0.5429	0.7669	0.6357	0.466	706.0
Macro-AVG	0.6794	0.6333	0.6073		706
