	precision	recall	f1	accuracy	support
POSITIVE	0.8157	0.8074	0.8115	0.6829	350.0
NEUTRAL	0.8235	0.6364	0.7179	0.56	25.0
NEGATIVE	0.7689	0.7837	0.7762	0.6342	257.0
Micro-AVG	0.7969	0.7909	0.7939	0.6582	632.0
Macro-AVG	0.8027	0.7425	0.7685		632
