	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.9697	0.7442	0.8421	0.7273	44.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	3.0
DRINKS#QUALITY	0.8	0.5	0.6154	0.4444	9.0
DRINKS#STYLE_OPTIONS	1.0	0.6667	0.8	0.6667	6.0
FOOD#PRICES	0.8182	0.5625	0.6667	0.5	18.0
FOOD#QUALITY	0.9143	0.8533	0.8828	0.7901	162.0
FOOD#STYLE_OPTIONS	0.7143	0.4545	0.5556	0.3846	26.0
LOCATION#GENERAL	0.6667	0.4	0.5	0.3333	6.0
RESTAURANT#GENERAL	0.7826	0.7714	0.777	0.6353	85.0
RESTAURANT#MISCELLANEOUS	0.5	0.4118	0.4516	0.2917	24.0
RESTAURANT#PRICES	0.6667	0.8571	0.75	0.6	20.0
SERVICE#GENERAL	0.9385	0.8133	0.8714	0.7722	79.0
Micro-AVG	0.8602	0.7599	0.8069	0.6763	482.0
Macro-AVG	0.8142	0.6696	0.726		482
